Id,Name,Type,Industry,AnnualRevenue,NumberOfEmployees,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,Phone,Website,CreatedDate,LastModifiedDate,OwnerId,IsDeleted
c448606f-984f-4ee1-aa67-5300d162d845,Hill-Freeman,Partner,Finance,21594228,1263,5824 Christopher Greens Suite 321,Crystalstad,New Mexico,96116,United States Virgin Islands,8177463726,https://www.collins.biz/,2022-02-14T00:57:21,2024-05-07T01:32:41,90ed6209-df1f-4454-aaab-1219ab373b1b,False
ba02e276-2ebe-41d7-91f5-a9fed5fd97df,Graham Ltd,Prospect,Retail,29270699,6489,51876 Clark Green Suite 815,East Christine,Utah,43175,Reunion,946-605-9663x374,https://woodard-clark.org/,2023-04-04T14:56:53,2023-06-03T19:26:05,7cc178c9-ba67-45e3-ad47-7bef0b55d6e7,False
09c06d6c-4d63-46f6-9d9f-a53a9bd1dde7,"Collins, Sullivan and Stark",Prospect,Manufacturing,22309152,7398,68312 Johnson Circles,North Shannonfort,Maryland,30308,Norway,9585273722,https://www.morris-rowe.net/,2022-10-10T09:13:32,2025-11-13T16:57:24,c7f8200b-1920-4388-a501-72faa0989849,False
bf067091-0371-47c8-9065-e855a4304ae9,Williamson-Robinson,Customer,Manufacturing,40286282,8237,54317 Brandon Harbors,Port Edwinview,Kansas,80668,United States Minor Outlying Islands,+1-754-455-6272,http://www.fisher.com/,2024-08-06T06:53:36,2025-02-12T22:21:49,31c55d5f-6de3-44f8-8159-c6757b96dc7f,False
6f18ff43-e1a8-4f1d-bb53-bfd0f890cc65,Miller LLC,Prospect,Technology,40952301,1765,225 Rachel Mission Apt. 476,New Natasha,Alaska,15985,Namibia,4649965550,http://hood.com/,2022-12-01T16:25:32,2025-02-10T14:21:33,e3a79e16-52d1-4f92-b500-27bc2d978a9b,False
60333209-1c89-4c55-b19a-55982f119b3f,"Harding, Deleon and Brewer",Prospect,Manufacturing,39173295,5333,683 Harris Plaza,West Andrew,Oregon,31146,Isle of Man,331.643.3989,http://hall.biz/,2024-05-31T03:01:11,2025-09-17T03:46:19,7fba982d-4bb6-4039-939f-bc4c2e6c688d,False
0fb8a5db-d0dc-4cd8-ad20-aaa5b73554a8,Garrison PLC,Customer,Finance,46951649,736,358 Estrada Plains,Millerberg,California,85955,Venezuela,001-573-597-5998x54702,http://baker.com/,2023-08-26T19:55:15,2023-09-19T09:40:08,780c72f3-9b36-4e9a-b68e-db077b2971c4,False
02c67261-bd1e-47dc-b08a-ec2e028a2049,Sherman and Sons,Prospect,Retail,27111211,3667,273 Rodriguez Rapid,Lake Andreashire,Alabama,69349,Malta,001-367-320-9019,https://www.moon-harper.com/,2022-02-11T01:05:38,2023-04-29T05:22:48,b28e9122-d031-47c8-8d21-eedb017aa87a,False
37eadbc2-721e-4c5b-820d-14459431255b,Wilkins-Ford,Customer,Finance,47376670,191,67998 Terry Forges,Lake Alexis,Indiana,57948,American Samoa,861.482.0684x85346,http://www.vasquez.com/,2024-04-06T13:29:36,2024-10-09T05:29:01,ed1f4242-d8f4-4f38-aaad-6d5ab0ea3572,False
81dee997-c1ed-456e-91a1-ba6dffe8e971,"Roberts, Martin and Williams",Competitor,Healthcare,9318618,7609,2583 Tony Ridges Apt. 353,North Linda,New Jersey,48139,Cocos (Keeling) Islands,632.587.1738,http://henderson-michael.net/,2022-01-03T23:10:48,2025-10-08T23:01:01,4e0e8633-9039-4d2c-8264-fbcbf8be1826,False
7ed25c5e-8eec-475a-892e-88f5ecd3206d,Gomez LLC,Prospect,Technology,25081915,1513,28779 Kimberly Mountain,Williamview,Virginia,94007,Sweden,001-989-568-8621x01981,http://weaver.com/,2025-08-04T20:17:58,2025-10-26T22:14:56,6dc2ce02-0a94-4836-977a-444406c9fde0,False
7ba4c31c-2b06-4f61-bfb8-90ea37bc8ff3,"Parker, Salazar and Gonzalez",Competitor,Healthcare,8230546,3254,440 Hill Island,West Amyland,South Carolina,77929,Monaco,(437)405-3230,https://flynn.net/,2025-01-24T18:15:06,2025-03-12T10:40:53,6da84b2d-ac9a-44a5-b1af-40ab97c10fd3,False
23269a65-043f-4484-bf25-cc3612317d62,Mccarty-Phillips,Customer,Finance,25401050,5328,14127 Stout Landing,Williamstown,Utah,03158,Libyan Arab Jamahiriya,001-730-924-6678x162,http://wise.com/,2023-10-05T19:41:00,2025-06-19T08:05:18,e5fbe41a-b25d-40e1-89a1-aaef13358f41,False
c3e6dc29-ada0-4611-925d-5616c71b203f,Smith-Coleman,Customer,Technology,41495217,2933,90108 Miller Lights,South Shannon,New Hampshire,66205,Iceland,891.298.2554x2874,https://www.brown.com/,2024-08-21T10:30:47,2025-09-10T21:37:55,8bcd6e89-6084-4f7d-8335-6b34a943ef06,False
a8b2b3dc-4ef6-4114-a655-e5415c120f35,"Cooper, Perez and Jackson",Prospect,Finance,4313010,4484,14017 Darren Forks,South Michael,Illinois,92294,Dominica,886.690.7266x102,https://fernandez.com/,2024-05-31T03:27:14,2025-10-05T02:22:03,c687d1a9-413b-48d9-9f24-148f2d111d7c,False
384e5d24-b850-4c5e-8bf5-272112378c9d,"Miller, Williams and Kim",Prospect,Technology,38475976,3925,03574 Brown Lane Suite 062,East Jamesfurt,Tennessee,67469,Saint Helena,001-463-982-1677x755,https://lewis.info/,2023-09-26T20:04:55,2024-11-08T07:19:39,64d30112-bbdd-4193-9d59-efee93f0e395,False
d2aa6e9b-d051-4b95-bd2b-bb924fc5f91b,"Sandoval, Lane and Ortiz",Partner,Healthcare,3493199,5678,6713 George Divide,East Kevin,Colorado,60636,Antigua and Barbuda,(854)292-3750x06029,https://www.orozco.org/,2022-11-25T07:26:54,2025-02-03T08:37:57,36a1fe4e-bb4e-4a92-ace8-d96c57f18034,False
d8588845-b84c-4c28-b9cd-0b4a72c54718,Walker Inc,Prospect,Manufacturing,13382333,7142,284 Ferguson Mission,Lake Sandra,North Dakota,58871,Christmas Island,(501)463-2502x52012,http://www.arnold.com/,2022-02-07T02:08:14,2023-09-29T13:03:26,b9b5b41e-4833-4df4-b733-6685fb46e568,False
36dabf38-9e84-4539-98cd-a5c6a761d79c,Terry Inc,Prospect,Manufacturing,16313103,9515,278 Obrien Mission,North Davidfort,Alaska,45289,Luxembourg,288.490.0877,https://www.hill.com/,2025-05-30T05:01:34,2025-11-29T06:15:18,808672f2-fda3-42c7-aab5-c4674def975f,False
75f0c61d-65f6-4100-bbdb-e35b9220c547,Powell-Booth,Competitor,Healthcare,35110150,6703,0282 Klein Station,Laurenborough,New Hampshire,50172,Guadeloupe,6903926067,http://levy.com/,2023-10-29T04:31:37,2024-08-22T17:29:09,7a07ec0f-eee9-435a-bd52-ebd612bb16a5,False
ed5b3e7c-c0c6-4ee2-bb8e-b5c098f5dcf9,Harris Inc,Customer,Technology,47791586,1584,7486 Mcbride Fall Suite 546,South Jay,Alaska,15726,Greece,(923)914-5217x890,https://frey.info/,2025-03-12T05:38:16,2025-10-27T09:46:52,f0096ee0-a0f0-40b6-842d-19c45c79465d,False
0f37509a-f374-446b-b62e-433821fd001f,King Inc,Prospect,Finance,43831563,7105,79819 David Stream Suite 972,Bradleyville,Maryland,75930,Gibraltar,001-729-349-4314,https://sosa-cross.info/,2022-11-28T12:28:29,2023-10-13T18:57:40,a8e3a604-aa82-480a-bd24-b2a8fe6ac716,False
1e4fd84b-cd45-4043-b2b1-394e0e8c4701,"Martin, Cline and Scott",Customer,Technology,160741,126,9218 Hall Highway Suite 217,Aarontown,Mississippi,81411,French Southern Territories,+1-484-672-1232x678,http://www.oconnor-nunez.net/,2023-10-24T11:32:27,2024-01-15T01:48:57,4ce106e8-59c3-4380-a5a2-95d2c8304835,False
31d05bfc-9b0e-4603-b8f3-70f72dff5570,Patrick Group,Prospect,Manufacturing,25460769,2410,681 Blevins Spring Suite 114,Lake Jennifer,Delaware,63218,Mozambique,001-585-714-6782x79082,http://www.potter.com/,2024-07-22T01:32:44,2025-12-13T21:07:04,ebaee12d-161f-4423-8ab8-a06775ca52b5,False
83fd3c6d-cf01-48e6-b791-fd37484011e2,"Parks, Reed and Ramirez",Competitor,Technology,2592477,6172,6981 Todd Key Suite 668,Lake Alison,Virginia,24692,Greece,(421)625-7846x750,https://www.simon.com/,2023-12-26T05:14:35,2025-04-13T00:24:04,9adffd2e-fb31-49ed-84a0-cb00c25d8687,False
44f88e61-2edd-4ce5-8fa2-39624bec0e3d,Stewart and Sons,Prospect,Finance,12592602,8480,4256 Burns Alley Apt. 327,Lake Cindychester,Massachusetts,45124,Zambia,(391)850-7837,http://www.murray-jarvis.com/,2022-05-10T02:15:53,2024-03-30T13:31:25,03c496c2-ea67-42b8-83a2-970fca8358b1,False
b9ac6c40-226e-417b-8085-a2b40c617bd9,Perry and Sons,Competitor,Finance,32746454,2363,2302 Branch Greens,North Lindseyside,Rhode Island,20262,Guadeloupe,524.344.5567x68471,http://carter-pitts.org/,2025-01-23T16:34:56,2025-03-01T19:39:23,d998873d-0c89-4da5-addb-8cfdfa4acc5e,False
0ec0e7af-ce1c-43b5-bed7-854c103c2822,Blackwell-Hunt,Competitor,Healthcare,23850344,6276,33110 Tina Drive Apt. 220,Scottchester,Kentucky,61511,United States Minor Outlying Islands,399-459-9034,https://ingram-duncan.com/,2022-11-06T06:03:45,2024-03-28T10:39:42,ca140dd9-ffee-4f14-a751-36769182e283,False
5d767275-e1db-4218-ac27-7d9575566028,Hull-Johnson,Customer,Retail,34466088,8068,70928 Kristin Stravenue Apt. 656,Amychester,Nebraska,14807,Somalia,+1-577-710-2218x140,http://www.hart.com/,2024-10-08T07:57:33,2025-02-23T16:51:26,5b793241-d2ed-4ea9-ad60-cb0d8457d81c,False
df066b12-91c3-49c5-9a10-33b6ff0dad9d,Griffith-Smith,Competitor,Retail,7411199,379,599 Santos Ranch,Rodriguezberg,Idaho,32907,Nigeria,713-419-3356x6352,https://www.bullock.com/,2023-10-02T21:12:27,2025-01-08T18:20:57,0d22f1bd-d621-40ef-8930-11681aafcc5d,True
83f3e3f4-2cd0-4010-9a2a-e4a0139df4ca,"Harris, Gutierrez and Gomez",Partner,Retail,46750975,3842,112 Bailey Springs Apt. 356,East Jeremy,New Jersey,34189,French Polynesia,001-904-884-2200,http://www.leonard.net/,2024-05-20T08:52:00,2025-08-07T10:20:48,47c3fae2-20ca-4615-8d62-cd00f6fdda24,False
50384f27-3055-4277-a7a6-713b8802930e,"Hoover, Hall and Foley",Partner,Manufacturing,1596215,8730,65317 Wolfe Roads Apt. 354,East Michaelhaven,Rhode Island,57124,Sierra Leone,(493)749-3551,http://mueller-wilkinson.biz/,2022-07-22T17:20:37,2025-02-23T18:13:46,7dff014b-aef7-410e-91a8-aca2b9a94486,False
9e735fab-1a6d-412b-8f76-39530f4962cc,Williams PLC,Partner,Manufacturing,42809047,8361,0064 Gomez Drive Apt. 286,Tonyville,Colorado,67481,Yemen,+1-248-590-5764x7848,http://www.arroyo.biz/,2022-07-29T13:16:51,2023-11-17T17:26:42,35e3d2c0-0a73-4b30-805c-6e895327ecb8,False
18ecddb4-0335-4007-be14-a2603fb40d29,"Gutierrez, Baker and Davis",Partner,Finance,23546426,8857,187 Adrian Landing Suite 917,Port Jeremyburgh,Vermont,15388,Turkey,(654)547-0877x372,https://www.johnson.net/,2025-06-19T17:33:25,2025-11-10T03:48:19,f9977d2c-ccc5-4fc4-8c58-f8b8c239b8c2,False
48f62b46-17e2-46f6-a5af-806ce40530fb,Martinez-Murphy,Prospect,Technology,37932233,2480,557 Tate Shoals Suite 152,North Mackenzie,New York,36174,Kenya,743.831.3227,http://www.snyder.biz/,2023-12-03T02:17:47,2025-11-06T19:08:56,e389a45f-fe11-4f93-908c-dcdff120f0f3,False
e12c714a-537c-4d1c-aaae-a954d10101fb,"Johnson, Daugherty and Scott",Customer,Finance,30181165,3556,4274 Erin Mills,Williamsmouth,South Carolina,73722,Haiti,847.725.0430x37442,http://www.hill.com/,2022-10-16T07:05:23,2023-11-24T11:54:24,77995423-f2b1-4c35-88a1-8fd973399099,False
0812edb2-2e75-4fd4-9834-e0c5fd4e3efb,Bennett-Miller,Partner,Healthcare,38269623,1535,902 Sarah Mills Suite 429,Seantown,Kansas,64355,Bangladesh,+1-571-390-3320x8065,http://cook.com/,2024-05-01T01:19:59,2025-10-07T05:49:04,afcb34eb-0bfb-4df3-918b-dc40b62a488b,False
c69376a8-fd4d-4f1d-bddc-6bde82eb7bd4,Mason-Hayes,Customer,Technology,21656879,2474,6877 John Springs,Tiffanymouth,Pennsylvania,85632,Namibia,436.295.7654,http://wood-allen.biz/,2025-12-14T04:56:17,2025-12-28T12:46:50,770cccd2-785e-4b5f-8ef4-a79a77a73fdf,False
d3e7138d-5fbc-46cd-b587-66355b906f90,"Page, Nguyen and Turner",Customer,Manufacturing,43820423,8756,42681 Gray Trail Suite 312,Gregoryside,Kentucky,33421,Turks and Caicos Islands,746.514.2341x27909,http://brown.com/,2023-02-14T19:06:30,2025-06-28T02:53:38,2c3d8bf2-fc64-417e-aec2-a37e21992387,False
3d809e03-8a88-4531-8ca7-e4e2355d01b6,"Ruiz, Walker and Pace",Prospect,Manufacturing,17911793,280,0056 Parker Cape,South Shannonmouth,California,48776,Hong Kong,450.439.3340,https://hayes-cameron.com/,2024-09-22T06:28:46,2025-02-21T17:25:55,dae3f33d-4ecc-4010-a1b1-3600389d729f,False
9e0521af-ac9a-4ce2-886b-72e4d6549319,Thomas-Goodwin,Customer,Healthcare,30541772,1227,399 Smith Corner,South Matthew,Ohio,61038,Latvia,208.694.5807,https://www.lynch.com/,2025-06-07T06:28:44,2025-08-06T03:51:13,7798bca2-08db-43aa-8c5b-6c6ba576b911,False
e6ae3116-4d08-47c2-9ba6-51affefff0c9,Lambert and Sons,Competitor,Finance,39109707,829,9121 Bowman Passage,Lake Zoeton,Washington,18975,Guatemala,925-785-8173,https://www.manning.info/,2025-09-09T16:09:31,2025-12-08T23:34:56,47e83d4d-018b-427d-8c4f-f9956df3fcff,False
cd731dd9-8391-4729-94d9-84500244bb92,"Gray, Hall and Schultz",Prospect,Technology,26821725,5556,29287 Catherine Trafficway Apt. 210,Jeffreystad,California,10066,Sri Lanka,+1-583-815-7881x8177,http://www.roach.info/,2022-11-28T07:44:20,2025-12-07T18:11:06,068a97f0-e516-43a5-96be-d376985d4895,False
d74790d9-bf57-45ea-b34b-90c625ecce15,"Lee, Robinson and Carney",Competitor,Retail,10972317,5203,9035 Sanders Land,Rayville,Delaware,04686,Uganda,978-848-8041,http://rodgers-mcgrath.com/,2024-06-21T07:41:04,2025-10-18T20:16:06,e3281c77-bafe-4d54-9a8c-196f5ef8b118,False
68432a89-5d7d-4a08-90bd-b23c6f08b490,"Frye, Hampton and Lee",Prospect,Finance,12448066,486,9683 James Neck,Lake Sarah,Rhode Island,00943,Philippines,001-514-624-1002x356,http://richardson.com/,2023-01-25T17:15:31,2025-07-12T14:28:16,644116b9-e063-43bd-9a16-e8cd0684fb45,False
b514426b-b402-4d54-a8bc-537b84e644a3,Galvan-Mitchell,Prospect,Healthcare,39686633,2011,959 Darius Plain Suite 420,Lake Traci,Connecticut,92468,American Samoa,689.889.3078,http://www.valentine.com/,2024-03-21T09:07:57,2025-02-03T04:34:54,878acb78-647c-4f79-af8a-05cafdf112d1,False
8d894758-2304-4c94-a760-d59ba219a0e6,Sparks Ltd,Competitor,Technology,12143505,5077,3529 Javier Points,Lake Cody,Oklahoma,05332,Botswana,745-543-7031,https://gilbert.com/,2022-05-03T01:39:51,2023-08-19T04:44:13,05dee837-6c09-4e5a-9b46-38ccfdf0df22,False
a39e50d1-3c9f-4144-a8be-f7e9f3d48b0f,Pierce-Johnson,Competitor,Retail,35645346,5614,72138 Grant Rue,Brianville,West Virginia,82951,Syrian Arab Republic,001-795-494-0961x3575,http://martinez.com/,2024-09-05T17:12:03,2025-09-05T09:56:35,468a7786-17c7-4fe2-a44d-eac9a466593a,False
ea49360c-252f-4133-97cf-8ed501847199,Stein-Hart,Competitor,Manufacturing,49712306,6956,96270 Jared Bridge Apt. 101,East Josebury,Georgia,34063,Colombia,001-909-961-3952x38387,https://lopez-hurley.com/,2024-01-24T08:46:44,2025-07-13T03:51:13,4a3c9912-a995-476c-9031-539591d7d916,False
9c776f69-939e-42ab-865c-c8d7e0a507dd,Calderon Ltd,Prospect,Technology,35794689,3044,7314 Leslie Cliffs Suite 370,New Thomasborough,Georgia,61929,Holy See (Vatican City State),001-262-207-5861x679,http://www.rodriguez.info/,2024-10-13T10:22:52,2025-02-25T06:19:41,46be2ea6-ec25-42f6-a72a-d167cffb834e,False
07a50cd4-56ef-466f-96f1-b752d2418f6e,Turner LLC,Customer,Healthcare,27019882,1557,3684 Bauer Locks,Simmonsshire,Louisiana,90721,Yemen,001-796-516-7298,https://www.meyer-moore.info/,2024-07-02T12:43:58,2024-10-17T09:51:27,fe35a299-c6f4-4b85-b101-01db06434b20,False
8db98ef0-836f-46c6-a206-0a96d6e1a2c0,Pittman-Solomon,Competitor,Manufacturing,12405357,7206,95068 William Path Suite 805,Leefort,Missouri,89403,Germany,244-709-5570x6070,https://www.lewis-santiago.com/,2025-11-05T22:20:22,2025-12-02T03:25:00,434dbc96-27e1-4007-a6eb-4fa1488bba1b,False
ad616e23-931a-44ce-a097-cc0f72a18aec,Orr Inc,Prospect,Healthcare,29850479,4954,4896 Luna Club,Samanthabury,Oklahoma,51356,Bahamas,384-682-5562x7210,http://www.harris.biz/,2023-11-30T05:36:44,2024-02-22T08:34:23,ae0e8add-c390-423a-aa03-917f5c67497c,False
a9d5b4b0-295c-4e75-aea0-3875fd326398,Adams Inc,Customer,Manufacturing,36993266,3689,4900 Stephanie Port,Lake Jacqueline,Michigan,72888,San Marino,(501)486-7899,http://www.evans.com/,2025-10-27T04:41:12,2025-12-18T04:19:43,0ffdeffe-7785-4e08-b586-0009f6c4ae80,False
0fefbe73-2d5a-4122-8db5-7288a468afbe,"Jimenez, Gregory and Odonnell",Competitor,Technology,45079583,2323,6740 Travis Junctions,East Christophermouth,Wisconsin,40849,Hong Kong,001-356-388-7513,http://walters-green.com/,2023-10-05T06:43:57,2024-02-05T18:53:08,f0add04d-36ba-4adb-ac08-889005081530,False
b15fb867-e3be-47f9-ba45-331b2154653b,Wood-Smith,Competitor,Manufacturing,33969463,2688,882 Knight Islands Apt. 465,Whitestad,Connecticut,08672,Guatemala,+1-452-387-5626,http://orozco-skinner.biz/,2023-04-04T00:43:31,2024-10-18T06:01:14,aa313ed9-079e-49aa-ac50-97ece6f06463,False
de46218e-368a-46d7-ab50-0324a8a5204d,Garcia PLC,Prospect,Technology,12489735,3432,4485 Smith Gateway,North Tanya,Vermont,86096,China,322-592-6340,http://www.esparza-downs.com/,2022-12-08T13:51:16,2025-02-26T05:56:22,8f39d63a-bf48-4ea5-b2df-c28adb60286c,False
c2ac1ab1-bbdf-419c-acfa-b874dc48a1d9,Russell PLC,Prospect,Healthcare,16920651,736,300 Tabitha Tunnel Suite 104,Olsonshire,Maryland,18416,Montenegro,(636)760-9455x28817,http://coffey.com/,2022-01-12T19:35:52,2022-02-18T16:41:28,4a72b493-f143-4ff7-b69b-f3a992c2f5e3,False
f2a1838a-6b60-4f11-a859-096cbb986250,"Jones, Owens and Mitchell",Competitor,Technology,46598623,1069,39262 Gerald Rapids,South Emily,Nebraska,23163,Netherlands Antilles,+1-397-436-2145x775,https://singh-chaney.org/,2025-05-26T18:42:17,2025-12-18T16:59:16,aa910dc2-ec79-4093-9be7-28ce0b301ef7,False
cc87ae60-d65d-4672-a5ba-176c8d98b745,Robertson Inc,Competitor,Retail,24477300,4764,29061 Mayer Fords Apt. 702,East Destiny,Hawaii,43292,Portugal,+1-432-437-6111x63748,http://williams-wilson.com/,2023-05-01T17:34:12,2025-01-27T20:24:06,87ab38c4-bf0c-4bde-b1b3-6c9e1f37c519,False
aec44eaa-894f-4364-a96b-b75cb6122c20,"Butler, Ross and Romero",Partner,Healthcare,19830693,9902,0747 Jennings Fields Apt. 849,New Devonton,Nebraska,24448,United States Virgin Islands,(325)499-5703x4874,http://www.porter.com/,2023-02-11T03:54:56,2023-10-13T09:47:21,ad019ae6-4c8d-4fbe-af70-7c30ea7ff733,False
dcd045c3-8b73-4d60-93df-624b0904f98c,Alvarez-Peters,Customer,Technology,7342570,1740,9461 Matthews Curve Apt. 983,South Derrick,Colorado,05579,Kenya,+1-823-383-6127x779,http://gomez.org/,2023-11-19T17:18:57,2025-11-29T10:19:51,8723887e-eaee-444f-8618-287c4b959df5,False
36e63d1f-b760-4d3f-ac76-53ad67a3e4d9,"Luna, Cordova and Wise",Competitor,Technology,11909064,8700,549 Jose Point Apt. 082,Claytonville,Oklahoma,84598,French Polynesia,001-576-927-4721,http://www.santos.com/,2022-12-08T06:35:12,2024-03-17T22:16:42,6e6b5dc3-91fa-4da4-b8a6-08f2c79e7b98,False
16303328-4eb1-4764-96b5-60226aaa0d2e,Cook LLC,Partner,Finance,42141925,4922,6611 Snow Rue,Ricardoton,Alaska,28349,Dominican Republic,+1-343-361-7721x06798,https://www.greer.com/,2024-04-12T13:10:22,2024-08-26T10:30:33,00beb529-41e9-40ee-b597-3d44a2404445,False
47400a85-15fa-42f1-853e-04b2b746d890,Briggs Group,Partner,Finance,48538619,8923,1827 Chelsea Stream Suite 618,Murilloton,Colorado,44642,Palau,218.398.1812x11933,https://hoffman-heath.com/,2022-01-21T22:16:54,2023-07-15T01:05:26,9e81b110-c00e-47e6-b538-ad0fa85c5a2a,False
28ab2e25-c012-4f06-b0d9-a98dad36fb6f,Smith LLC,Customer,Retail,29116923,8097,275 Ray Tunnel Suite 337,Lake Jacquelinefort,Maryland,68223,Finland,481.788.5382,http://calderon.net/,2025-08-27T13:52:01,2025-10-20T08:06:00,9b1dff9e-404d-48a0-85fb-ede4ce0fa84d,False
82cac71a-1f44-4bd6-b509-bbe1dde0217f,Turner Group,Prospect,Technology,47241180,2167,8380 Taylor Villages,New Danielmouth,Florida,08802,Cyprus,(348)765-0999x10716,http://walker.biz/,2022-04-25T00:55:38,2023-01-02T09:33:21,92c80258-a759-4d02-bcf0-926c68c9b98d,False
68992d8d-6185-4d57-9bca-a3df29ba98df,Wells-Schneider,Competitor,Technology,1480574,5765,731 Bruce Parkways,East Johnchester,Oklahoma,91020,Togo,001-542-726-0687,http://kennedy.info/,2022-11-05T03:57:29,2024-02-02T05:05:30,9e9fc5f0-a4d3-412f-a795-e391a2ce1631,False
7aa4355c-dfa7-43ed-a6a8-545e0b82cbe2,"Munoz, Ramirez and Perry",Customer,Finance,49037880,2527,906 Paul Mountains,Susanside,New York,05666,Antigua and Barbuda,525-766-0776,https://lambert.com/,2022-06-17T10:14:00,2025-05-06T08:24:10,ff29f593-ee50-425f-8abd-b714d5c076c4,False
ba98326e-2de4-4a23-8ea5-e1978cd1f2ff,Lee-Fisher,Customer,Retail,15355873,7507,12780 Shelby Keys Suite 489,East John,Montana,35129,Belize,275-548-5266x358,https://www.lee.org/,2024-10-16T11:14:11,2024-12-27T02:54:48,876d5fb9-bfcd-420a-90f9-46d37439f2f2,False
da0e1da5-743b-4f73-abf2-f5381359f234,Murray Ltd,Prospect,Finance,21199254,1914,3536 Alexander Cape Suite 396,Kevinstad,North Carolina,73233,Venezuela,(584)458-4863x04910,https://www.kelly.com/,2022-12-09T23:38:49,2025-10-12T10:03:09,3b8ae157-f4aa-49f8-a5a5-fffb0675f6ec,False
4b3ba72d-e7aa-4131-9b17-2223d993ce1a,Hayes-Wells,Prospect,Retail,46478488,4421,134 Salinas Villages Suite 081,Williamshaven,Tennessee,53898,Macao,+1-826-604-7078x0055,http://kidd-rosario.com/,2025-11-09T16:37:19,2025-12-27T10:59:53,dc32576c-36b0-4698-b63f-b85ff96e55f7,False
df22ffae-409c-4095-9f64-7b550e94e926,Fox and Sons,Prospect,Retail,5280879,7590,913 Allen Mountain Apt. 567,East James,North Dakota,01913,Nepal,688-815-5519,https://murray-newton.biz/,2024-12-03T01:46:42,2025-04-01T05:38:12,7804f09f-9214-41c4-b97a-c6482a8d0b65,False
b07980d6-7d50-49cb-880c-e22adf25d3b5,"Duran, Kelley and Peterson",Partner,Retail,11771143,1593,3434 Gaines Spur Suite 984,West Elizabeth,Georgia,10100,Tanzania,832.961.4041,http://www.brock.com/,2022-07-06T18:40:37,2025-09-22T22:08:26,932c6222-7427-412f-ac77-97478c4789a2,False
25236c0c-8cb4-4f02-9f74-5fdbde8ce457,Smith-King,Customer,Manufacturing,9693774,5517,755 Jessica Locks,Hughesfort,Nebraska,61195,Japan,001-769-644-3152x2320,http://www.lopez.info/,2023-10-27T17:53:26,2025-05-25T23:24:41,b0785afb-c651-4c69-8aa1-318f55b3a070,False
6dfec455-79f8-4ad8-b451-667aa6b9f442,Torres-Moore,Prospect,Finance,38804314,9297,39097 Michael Street Apt. 367,Goodwinchester,Nebraska,56689,Philippines,+1-995-672-4981x790,http://www.garza.com/,2024-04-06T23:29:41,2024-12-09T12:09:45,9aa6f8e9-5395-4f3a-b966-5f42fc9a7e3b,False
2521a57b-f289-4950-8754-7f3ca6ab400f,Perez Group,Customer,Finance,31840876,551,9257 Jeremiah Freeway,Aliciafort,Wyoming,68193,Bhutan,+1-425-701-6024x654,http://cooper.info/,2024-03-03T12:01:35,2025-11-18T08:15:16,ff06c902-a9c9-42b5-a4b5-79892ea06309,False
b8ab4eaa-2371-4312-8c18-221cfb4bf9c4,"Brady, Rice and Montes",Prospect,Retail,1966163,1491,5179 Wilson Cove,Rachaelborough,North Dakota,06250,Saint Martin,875-997-9049x530,http://mccarthy-hernandez.com/,2022-03-22T17:45:46,2023-02-12T07:26:22,fcb0595c-aeb8-4d9e-a9e2-0b090b708226,False
ff29cf9f-ee49-4f38-a88e-ddfd9b45efbd,Williams-Jenkins,Partner,Retail,16099585,2018,70242 Kyle Island,North Sandra,Massachusetts,50520,Cayman Islands,918-867-1098,https://wade.info/,2023-11-19T02:09:16,2024-01-08T13:32:34,7cc24057-3e08-40c5-a889-c37a7076ff93,True
d268397e-494a-4a57-a706-ba991809704e,Hart-Navarro,Competitor,Finance,41115479,8483,84804 Graham Brooks,Gordonshire,Delaware,78083,Myanmar,222.474.2624x1525,http://www.mclaughlin.com/,2023-12-03T22:54:36,2024-08-07T01:21:41,b62c9840-60e9-4226-b513-830ef0b574d8,False
82ef691e-a772-4f3a-9c44-0fb8fdbc2f0c,Greene LLC,Prospect,Manufacturing,17418134,5275,4666 Phillips Plains Apt. 755,Benjaminhaven,Idaho,78055,Turkey,510-784-7317x743,https://patterson.info/,2025-07-10T09:16:13,2025-07-17T23:58:03,82a1e306-4344-4a69-a540-4bcb9892b709,False
85c4e14c-4d79-438f-9c8b-6d7e797f9ae6,Evans Inc,Partner,Technology,3879467,3873,5814 Stephens Fork Suite 450,Anitashire,Nebraska,08936,Barbados,934-290-3685x13452,https://olson-roberts.biz/,2024-02-08T13:24:43,2025-10-26T05:27:46,e6b42067-2f0e-4982-a324-af3f1713d25c,False
16be335f-1140-4e61-b052-917537d990e4,Nicholson-Stafford,Partner,Technology,8750704,8100,02195 Beth Groves Apt. 766,Hubbardstad,Utah,19467,Svalbard & Jan Mayen Islands,483.810.3105x4198,https://johnson-flowers.com/,2023-04-08T12:10:10,2023-05-17T11:37:01,5d9cabc0-787d-441f-be13-ac909b4a8afa,False
281b5873-a208-40ad-84af-06956649a3a2,Arnold and Sons,Partner,Retail,33126639,8045,3003 Wood Street Apt. 192,East Kevinshire,Wisconsin,43550,Mexico,(234)516-1703x5048,https://www.kelly-martin.biz/,2023-11-11T12:47:23,2024-02-16T06:50:22,538b9926-d955-492f-a088-d66bc7a3de03,False
